id_facture,montant_total,nb_relances,delai_paiement,client_id,nb_commandes_client,total_achats_client,moyenne_retard_client,type_client,statut_final_facture
2249,61902.96,3,50,428,24,123311.19,10.07,client,impayée
2250,15918.63,1,66,213,5,28632.91,0.09,client,payée
2251,13916.44,3,81,464,11,40223.54,1.37,client,partielle
2252,91414.55,1,70,371,15,34530.89,9.93,client,impayée
2253,68574.02,3,26,448,3,14284.87,5.5,client,partielle
2254,83782.25,1,43,148,8,59710.97,4.99,client,partielle
2255,88503.0,3,48,306,3,24396.71,9.83,client,impayée
2256,59318.37,2,6,310,29,195466.94,8.21,client,partielle
2257,54157.4,3,79,430,4,20582.43,6.96,client,impayée
2258,45890.6,0,63,495,27,179957.33,0.24,client,payée
2259,35109.93,0,32,40,14,106958.73,7.61,client,partielle
2260,46286.62,1,85,152,23,184970.0,1.12,client,partielle
2261,78518.57,1,71,495,23,63385.39,0.13,client,payée
2262,62182.73,1,18,85,20,168477.4,3.39,client,payée
2263,89789.71,2,20,108,25,62695.27,14.27,client,impayée
2264,47121.1,1,55,314,6,53781.96,10.88,client,impayée
2265,62673.51,1,32,287,24,123310.24,20.1,client,impayée
2266,64974.22,3,57,118,23,146633.7,1.42,client,partielle
2267,61211.23,1,56,178,4,17279.44,5.94,client,partielle
2268,71750.21,2,29,138,12,64959.74,0.29,client,payée
2269,27556.18,3,61,84,2,17523.1,8.13,client,impayée
2270,53674.56,2,13,270,27,117870.41,3.71,client,payée
2271,14901.36,1,15,19,29,188889.82,27.98,client,impayée
2272,41528.58,0,49,30,18,129179.39,1.37,client,payée
2273,51328.37,4,89,313,14,44397.72,7.68,client,impayée
2274,66961.3,1,6,272,8,65780.23,0.94,client,payée
2275,95300.45,0,58,22,8,79940.32,1.69,client,payée
2276,62061.85,2,38,310,12,38885.9,1.75,client,payée
2277,75641.42,1,46,84,1,8143.08,4.31,client,partielle
2278,53095.28,3,81,326,29,92120.96,2.27,client,partielle
2279,65239.88,1,73,109,1,9602.05,2.89,client,partielle
2280,11738.56,1,15,427,4,21151.54,3.69,client,payée
2281,29167.2,0,33,225,17,167268.71,0.29,client,payée
2282,39376.04,1,9,489,10,25433.42,5.47,client,payée
2283,49886.87,0,24,403,1,8327.85,5.24,client,partielle
2284,9336.63,2,43,5,26,150462.64,16.73,client,impayée
2285,18302.29,1,78,71,11,47475.47,0.72,client,payée
2286,31297.36,1,36,482,21,167645.2,0.16,client,payée
2287,97295.61,1,33,276,17,120404.71,0.71,client,payée
2288,36477.97,2,70,399,10,92230.79,2.74,client,partielle
2289,50793.9,1,5,38,28,111733.37,1.2,client,payée
2290,23629.28,1,88,129,6,57107.78,1.22,client,partielle
2291,63024.11,1,5,118,4,28539.78,10.18,client,partielle
2292,31664.91,2,8,5,26,145690.29,1.96,client,payée
2293,24664.29,0,19,482,13,31525.66,2.7,client,payée
2294,54074.4,3,51,438,27,219278.04,5.76,client,impayée
2295,5523.05,1,34,85,11,97539.34,2.08,client,payée
2296,5728.08,1,10,317,5,42383.38,4.04,client,payée
2297,25811.54,1,5,78,14,110394.6,3.7,client,payée
2298,8488.53,3,75,401,25,243882.23,1.52,client,partielle
2299,15262.45,3,66,125,2,17585.64,6.31,client,impayée
2300,37191.76,0,68,382,3,28269.1,8.98,client,impayée
2301,81245.64,0,9,76,29,227471.09,7.65,client,payée
2302,59344.62,2,58,283,3,25684.97,2.52,client,partielle
2303,53703.43,3,53,454,11,47445.92,13.51,client,impayée
2304,32881.44,1,11,359,9,66160.74,11.46,client,impayée
2305,93516.6,0,7,496,19,69241.9,1.55,client,payée
2306,42716.43,0,80,281,10,25541.64,0.66,client,payée
2307,13273.81,1,65,347,21,139315.07,11.21,client,impayée
2308,63621.32,0,83,429,6,49579.63,6.83,client,partielle
2309,15814.65,0,88,130,22,58565.37,1.86,client,payée
2310,37796.2,0,45,150,6,20701.52,1.82,client,payée
2311,53204.13,2,25,352,1,2743.74,1.94,client,payée
2312,88051.14,1,36,310,22,155615.32,9.88,client,impayée
2313,51886.93,0,16,145,1,2636.02,1.37,client,payée
2314,71714.58,1,11,189,22,60420.02,5.26,client,payée
2315,99317.6,4,55,485,29,119286.82,8.99,client,impayée
2316,17491.47,1,49,66,26,108208.85,2.45,client,payée
2317,31099.49,1,69,245,22,142120.64,0.32,client,payée
2318,42484.73,2,64,244,19,42892.33,7.11,client,impayée
2319,45073.68,1,79,119,3,20768.27,0.1,client,payée
2320,44047.0,3,49,154,6,31761.99,8.89,client,impayée
2321,91223.05,0,38,440,2,6859.71,2.24,client,payée
2322,72833.1,1,87,161,15,108401.56,8.08,client,impayée
2323,62751.0,0,15,1,12,55648.7,3.94,client,payée
2324,34390.41,2,37,40,21,181018.22,2.23,client,payée
2325,83260.09,0,12,171,10,99154.6,11.48,client,partielle
2326,95730.75,1,49,300,19,156412.39,7.28,client,partielle
2327,83013.84,2,76,190,21,166822.32,0.42,client,partielle
2328,5148.68,0,82,292,13,62935.96,13.34,client,impayée
2329,65458.13,0,38,440,3,18830.54,3.15,client,payée
2330,9857.86,2,49,423,18,43586.11,0.81,client,payée
2331,29472.69,0,69,473,20,156373.64,7.37,client,partielle
2332,10654.85,0,77,397,5,37001.61,3.65,client,partielle
2333,62360.57,2,56,295,22,91405.95,5.58,client,partielle
2334,70226.04,3,14,126,13,81550.19,5.92,client,partielle
2335,15876.33,0,47,484,29,215600.82,1.1,client,payée
2336,41464.69,0,86,268,14,69204.14,17.68,client,impayée
2337,48342.47,3,85,21,15,117072.97,0.56,client,partielle
2338,40060.04,1,74,87,18,150726.61,4.65,client,partielle
2339,16497.38,1,15,402,29,109860.52,0.79,client,payée
2340,44800.04,0,40,269,14,61740.46,10.49,client,impayée
2341,76361.91,1,22,275,19,99037.56,0.95,client,payée
2342,11745.73,1,67,419,3,11656.28,2.91,client,partielle
2343,12617.1,3,9,46,22,180506.93,0.45,client,payée
2344,38703.27,4,35,112,1,6574.74,2.97,client,partielle
2345,94463.94,1,20,185,23,115938.92,0.02,client,payée
2346,68514.4,3,70,418,29,61726.35,2.93,client,partielle
2347,69473.65,1,13,500,24,110567.26,5.82,client,payée
2348,39382.4,1,6,190,7,60844.11,1.01,client,payée
2349,61397.78,1,41,56,20,158961.85,4.03,client,payée
2350,5962.46,2,88,129,7,17773.23,3.22,client,partielle
2351,65429.12,0,63,441,17,142996.57,2.04,client,payée
2352,91762.26,1,85,110,29,99540.7,5.56,client,partielle
2353,63194.48,2,62,342,15,148446.44,26.63,client,impayée
2354,88001.37,1,87,156,13,116328.88,13.89,client,impayée
2355,73777.44,3,12,132,24,223346.02,17.55,client,impayée
2356,16453.05,1,56,485,26,212045.68,0.1,client,payée
2357,90733.06,2,79,199,15,115293.22,1.48,client,partielle
2358,11312.17,1,81,75,26,102842.96,12.8,client,impayée
2359,55726.91,0,81,204,3,20073.56,0.25,client,payée
2360,18503.03,0,77,424,25,189284.97,2.27,client,payée
2361,6112.13,1,73,53,17,73179.74,5.28,client,partielle
2362,45093.25,1,86,39,16,82983.42,20.37,client,impayée
2363,33028.87,0,56,291,22,210680.85,1.61,client,payée
2364,51170.05,1,82,482,1,5263.66,7.22,client,impayée
2365,59833.99,2,38,338,24,108553.05,5.4,client,partielle
2366,9155.21,1,52,394,14,40007.8,4.75,client,partielle
2367,16685.31,3,28,51,3,14192.19,6.79,client,impayée
2368,58071.03,3,17,374,20,137942.88,1.46,client,payée
2369,37600.9,0,54,192,28,89091.99,2.07,client,payée
2370,74271.48,1,69,207,22,150530.42,4.11,client,partielle
2371,66967.71,1,75,315,4,31718.26,2.89,client,partielle
2372,85332.41,0,8,282,24,195502.84,6.4,client,payée
2373,70786.82,0,68,113,9,88906.22,8.06,client,partielle
2374,45843.45,1,78,115,21,115006.35,3.75,client,partielle
2375,68931.83,0,43,259,1,2259.46,2.5,client,payée
2376,31161.21,2,67,333,24,212100.45,12.14,client,impayée
2377,34099.78,1,62,354,14,37353.6,6.93,client,partielle
2378,79953.59,2,20,239,13,115612.35,5.59,client,partielle
2379,47409.85,5,88,17,15,147924.05,0.3,client,impayée
2380,80846.13,1,66,321,18,166582.51,3.75,client,partielle
2381,83130.13,1,14,206,16,155393.34,0.65,client,payée
2382,86468.42,2,66,257,6,13120.12,5.4,client,partielle
2383,92080.35,0,37,88,22,46001.09,1.78,client,payée
2384,45943.6,2,75,374,16,58918.12,6.71,client,impayée
2385,35292.35,1,46,313,11,92286.68,7.53,client,partielle
2386,60308.88,1,48,380,7,19007.22,1.79,client,payée
2387,40261.38,1,50,11,28,223220.08,18.7,client,impayée
2388,62102.05,1,85,67,9,18904.32,3.64,client,partielle
2389,72030.66,1,77,205,1,7848.79,1.23,client,partielle
2390,70398.48,1,78,311,10,40005.54,7.46,client,impayée
2391,40582.52,1,35,86,29,160181.81,7.15,client,partielle
2392,20851.72,3,9,41,28,274737.21,2.67,client,payée
2393,45900.29,1,22,495,8,51311.05,5.37,client,payée
2394,18546.44,0,10,105,11,28566.88,0.11,client,payée
2395,89559.22,3,54,443,5,44925.27,1.72,client,partielle
2396,37858.36,0,32,30,29,133090.82,10.66,client,partielle
2397,19673.68,3,28,281,6,40096.96,1.32,client,payée
2398,7417.54,2,73,256,24,184660.22,11.8,client,impayée
2399,66353.13,1,32,455,24,197282.54,4.34,client,payée
2400,65505.72,2,62,320,12,65519.56,11.66,client,impayée
2401,37357.4,4,71,217,11,90031.71,0.7,client,partielle
2402,11812.63,1,22,103,7,20546.08,3.12,client,payée
2403,43914.75,0,8,409,7,43437.46,1.76,client,payée
2404,34565.66,4,53,450,12,26101.0,10.9,client,impayée
2405,69326.46,2,36,162,12,63002.02,2.09,client,payée
2406,62549.03,3,87,439,1,4918.13,4.44,client,impayée
2407,39636.4,3,70,186,24,235801.46,8.79,client,impayée
2408,25699.79,4,62,256,19,98472.99,1.3,client,partielle
2409,98863.42,0,15,86,21,194391.49,0.23,client,payée
2410,48130.15,1,69,182,4,21929.59,3.41,client,partielle
2411,70386.05,1,21,117,26,162944.66,5.75,client,partielle
2412,18352.53,1,84,385,19,91308.85,6.35,client,impayée
2413,51131.02,1,70,247,26,185123.23,2.7,client,partielle
2414,7615.99,0,8,146,21,166172.21,0.41,client,payée
2415,53018.24,1,36,272,19,158241.13,2.58,client,payée
2416,96581.65,1,75,184,25,188787.91,0.65,client,payée
2417,41499.64,5,33,202,11,51035.39,0.37,client,partielle
2418,8704.62,1,65,159,29,134698.24,1.81,client,payée
2419,7940.8,2,64,48,9,43049.36,7.51,client,impayée
2420,41858.74,2,77,124,13,29934.47,7.31,client,impayée
2421,20202.37,2,62,333,22,209977.15,4.68,client,partielle
2422,7218.45,3,57,162,19,67750.24,8.75,client,impayée
2423,76840.29,2,9,162,5,16368.35,3.47,client,payée
2424,48559.69,1,65,234,11,70607.19,1.39,client,payée
2425,32478.25,1,25,376,24,57103.78,4.22,client,payée
2426,90507.9,2,62,60,25,217568.66,12.84,client,impayée
2427,16033.2,1,85,76,3,27028.81,0.18,client,payée
2428,95812.29,3,18,421,5,25912.39,16.74,client,impayée
2429,34826.84,4,83,40,13,127027.54,6.82,client,impayée
2430,89398.35,2,89,145,14,64316.81,5.8,client,impayée
2431,62279.57,1,58,169,13,53064.56,4.76,client,partielle
2432,83537.2,0,82,312,2,19835.03,1.49,client,payée
2433,98481.25,1,45,438,2,8004.88,10.85,client,impayée
2434,32398.52,1,20,463,18,99972.35,17.78,client,impayée
2435,96307.87,0,55,397,28,193058.43,12.89,client,impayée
2436,42000.78,0,5,174,6,27481.45,0.58,client,payée
2437,41623.63,0,44,72,19,96400.97,6.67,client,partielle
2438,37336.77,1,22,401,10,77660.72,4.07,client,payée
2439,56433.72,3,38,139,21,163468.22,7.76,client,impayée
2440,19643.78,1,65,40,8,67431.58,2.17,client,payée
2441,57602.59,1,25,174,5,33748.07,15.73,client,impayée
2442,56461.96,1,5,65,2,7736.38,1.87,client,payée
2443,77380.67,2,31,32,6,27989.25,6.7,client,partielle
2444,84196.75,5,55,108,18,165701.77,3.5,client,impayée
2445,46841.93,2,15,180,29,228224.99,4.8,client,partielle
2446,33721.66,3,18,266,8,21633.82,0.61,client,payée
2447,29636.82,3,59,364,2,16057.86,4.72,client,impayée
2448,23489.26,1,31,115,23,106841.0,4.15,client,payée
2449,10476.52,2,26,443,20,43716.32,6.35,client,partielle
2450,37532.56,1,25,399,4,23479.42,1.7,client,payée
2451,30673.53,0,28,131,15,136007.54,8.93,client,partielle
2452,96809.65,1,23,250,24,133315.08,14.53,client,impayée
2453,57982.34,5,28,137,20,198208.03,10.69,client,impayée
2454,37991.32,1,30,136,24,82190.69,2.48,client,payée
2455,60144.42,2,29,74,9,43264.61,7.18,client,partielle
2456,18223.69,1,49,380,24,51190.81,2.27,client,payée
2457,47184.16,2,33,8,20,48056.62,9.94,client,impayée
2458,64492.26,5,78,272,21,101525.24,2.35,client,impayée
2459,51445.29,0,15,267,6,37362.63,1.03,client,payée
2460,43168.99,1,28,279,9,35070.78,3.36,client,payée
2461,99415.6,2,28,440,13,43311.88,0.73,client,payée
2462,88629.9,1,16,312,5,26826.94,4.42,client,payée
2463,64223.57,3,11,150,14,47115.67,4.3,client,partielle
2464,59090.85,2,44,360,14,98660.42,3.37,client,partielle
2465,63962.75,4,85,402,18,173561.62,4.63,client,impayée
2466,24124.65,2,74,295,7,59166.43,18.51,client,impayée
2467,42538.09,0,80,387,6,22330.26,2.42,client,partielle
2468,8748.66,1,83,136,27,259445.23,2.75,client,partielle
2469,50176.87,2,27,133,12,96108.26,1.6,client,payée
2470,56587.34,1,75,347,14,45356.87,1.02,client,payée
2471,26636.22,3,42,261,19,126073.46,1.71,client,partielle
2472,96582.74,1,35,19,16,155709.27,1.2,client,payée
2473,91398.19,4,33,465,24,66577.56,2.83,client,partielle
2474,73603.61,2,48,381,19,79192.76,1.33,client,payée
2475,55671.73,0,32,61,10,49927.34,3.64,client,payée
2476,87647.07,3,80,302,11,32172.3,1.69,client,partielle
2477,17411.97,0,72,146,4,17575.87,2.76,client,payée
2478,80098.43,1,25,445,25,188465.04,0.69,client,payée
2479,16857.98,3,13,188,29,168719.4,0.9,client,payée
2480,80450.01,0,53,386,20,107371.86,4.76,client,partielle
2481,31197.92,4,41,178,2,10911.03,4.17,client,partielle
2482,88323.61,0,25,447,9,72694.96,0.94,client,payée
2483,94684.0,4,64,327,10,99302.47,1.75,client,partielle
2484,19135.62,2,27,177,8,53673.34,1.25,client,payée
2485,48954.18,2,14,114,4,32049.61,7.98,client,partielle
2486,98193.8,2,74,208,13,64746.23,2.27,client,partielle
2487,50923.71,1,25,455,27,239898.25,2.6,client,payée
2488,87037.01,1,33,18,6,32175.64,5.47,client,partielle
2489,60929.49,0,63,364,6,56885.91,1.97,client,payée
2490,40656.34,4,44,90,27,214597.0,2.37,client,partielle
2491,32149.44,1,25,221,2,15319.09,7.99,client,partielle
2492,24306.19,0,67,144,9,38889.72,7.91,client,partielle
2493,77370.83,1,50,46,6,50214.58,4.64,client,partielle
2494,41721.35,1,9,103,5,14211.25,4.09,client,payée
2495,53571.17,1,19,94,2,12608.39,1.0,client,payée
2496,51770.92,0,87,409,29,228607.53,3.2,client,partielle
2497,59841.51,1,84,392,14,126962.3,1.6,client,partielle
2498,87229.83,2,44,64,10,65572.29,6.54,client,partielle
2499,98170.24,3,8,142,15,60998.76,4.94,client,partielle
2500,43720.5,1,89,278,17,149445.16,2.37,client,partielle
2501,83614.3,0,28,372,7,57006.91,3.83,client,payée
2502,77630.14,2,46,78,20,64570.36,2.73,client,partielle
2503,59485.25,2,30,91,11,98770.11,0.79,client,payée
2504,95824.48,1,70,35,13,125827.23,7.59,client,impayée
2505,24045.08,0,12,104,23,144943.1,11.43,client,partielle
2506,15380.1,1,77,435,21,48445.31,13.32,client,impayée
2507,86126.39,2,70,76,17,158523.55,7.78,client,impayée
2508,46719.23,0,82,427,5,14910.63,8.62,client,impayée
2509,85462.04,4,24,469,12,84779.69,0.29,client,payée
2510,89843.57,0,70,331,4,20829.03,7.61,client,partielle
2511,10933.47,4,72,131,1,9936.27,1.81,client,impayée
2512,88929.15,3,59,457,10,93373.17,0.74,client,partielle
2513,47590.31,1,82,107,2,16552.06,3.69,client,partielle
2514,53491.09,0,89,439,13,46724.82,4.22,client,partielle
2515,64526.29,1,83,275,13,98716.07,3.32,client,partielle
2516,93006.35,1,43,426,25,164429.16,5.29,client,partielle
2517,6816.03,3,54,445,12,36993.29,6.26,client,impayée
2518,50300.13,3,24,279,1,8357.45,0.74,client,payée
2519,70333.59,0,74,208,10,26916.51,4.8,client,partielle
2520,73657.16,1,32,260,20,117057.55,0.28,client,payée
2521,70790.58,2,47,96,24,129900.18,2.98,client,partielle
2522,17771.34,1,70,449,5,42247.9,0.53,client,payée
2523,33442.58,3,32,4,10,54205.39,2.99,client,partielle
2524,39077.97,2,82,187,7,52881.41,0.96,client,partielle
2525,81421.53,2,77,218,15,87391.29,6.63,client,impayée
2526,31482.19,0,27,347,27,179716.49,11.49,client,impayée
2527,25016.97,1,39,123,18,70709.9,0.93,client,payée
2528,95957.56,2,26,360,20,72392.52,6.67,client,partielle
2529,5842.01,1,9,336,4,30717.23,0.79,client,payée
2530,99792.98,1,64,286,1,2978.64,2.84,client,partielle
2531,69298.02,1,45,358,28,95420.42,4.91,client,partielle
2532,83704.58,6,33,161,8,76220.57,3.86,client,impayée
2533,32988.84,0,39,208,11,44292.96,0.29,client,payée
2534,6359.95,0,72,417,3,13759.1,2.25,client,payée
2535,75097.6,2,49,20,28,197835.53,3.18,client,partielle
2536,84243.74,5,13,479,29,160162.19,2.48,client,partielle
2537,75345.23,1,55,48,12,77664.04,5.48,client,partielle
2538,18570.78,1,18,27,13,41037.63,10.95,client,impayée
2539,76575.65,3,73,160,20,147585.23,5.51,client,impayée
2540,78047.66,1,60,470,18,58548.0,4.46,client,partielle
2541,67561.35,0,15,484,12,95781.65,0.81,client,payée
2542,77781.01,1,34,155,10,61889.38,2.15,client,payée
2543,85362.54,0,43,281,21,179120.43,3.97,client,payée
2544,63292.39,1,28,66,28,94681.01,13.59,client,impayée
2545,13417.45,3,84,494,21,105426.7,1.82,client,partielle
2546,51324.64,1,62,230,15,131619.84,2.06,client,payée
2547,12376.69,2,34,215,3,25169.1,4.45,client,partielle
2548,43716.59,2,28,244,24,233424.76,11.5,client,impayée
2549,43675.12,2,71,12,15,56635.25,3.92,client,partielle
2550,11270.94,1,33,101,17,107307.81,0.96,client,payée
2551,38137.95,2,46,174,29,62149.26,0.39,client,payée
2552,15544.82,1,80,229,16,155550.03,10.99,client,impayée
2553,81782.34,0,66,242,2,6802.03,5.54,client,partielle
2554,95030.36,0,31,304,1,9237.66,1.25,client,payée
2555,11870.07,3,33,213,22,163386.63,6.45,client,partielle
2556,95735.94,2,70,112,4,37979.15,6.36,client,impayée
2557,54644.78,1,61,362,26,103631.67,7.39,client,partielle
2558,33458.74,0,65,203,17,80942.34,11.14,client,impayée
2559,12301.9,2,33,341,7,23206.5,0.82,client,payée
2560,52559.31,1,61,37,25,134486.72,15.7,client,impayée
2561,80478.98,1,77,132,5,47899.98,32.59,client,impayée
2562,72173.22,1,59,90,23,151094.02,0.07,client,payée
2563,9771.47,2,48,212,4,21316.04,0.48,client,payée
2564,11925.67,3,32,445,20,91978.61,2.85,client,partielle
2565,43272.96,3,41,327,20,133561.89,0.18,client,payée
2566,33052.6,0,27,102,29,225786.43,6.64,client,partielle
2567,27076.51,2,81,431,5,26271.54,5.26,client,impayée
2568,31695.43,3,73,475,8,30777.53,7.48,client,impayée
2569,81330.86,3,62,47,20,133600.68,32.24,client,impayée
2570,93276.67,2,83,120,23,113263.53,13.55,client,impayée
2571,43484.76,1,36,17,9,89591.36,1.78,client,payée
2572,91080.55,2,89,288,6,33170.14,2.52,client,partielle
2573,35542.09,2,73,394,4,21903.64,7.48,client,impayée
2574,50261.51,1,40,178,5,43578.68,2.46,client,payée
2575,26472.75,1,36,459,8,32065.21,6.0,client,partielle
2576,65845.22,1,63,443,20,50557.93,12.54,client,impayée
2577,98003.21,3,64,274,13,114797.16,2.6,client,partielle
2578,62331.84,1,84,194,4,26849.29,4.11,client,partielle
2579,38992.34,0,78,419,7,28568.78,9.21,client,impayée
2580,66542.66,1,31,6,22,104325.51,3.25,client,payée
2581,16677.46,5,28,3,1,5405.2,1.71,client,partielle
2582,89422.61,0,71,199,9,66988.15,1.49,client,payée
2583,52792.98,0,40,35,29,166618.24,0.37,client,payée
2584,47688.23,1,18,239,5,25832.78,2.01,client,payée
2585,60657.15,3,72,77,10,82437.32,5.79,client,impayée
2586,64354.47,1,48,102,11,28322.67,0.3,client,payée
2587,11818.7,1,52,450,18,129965.31,1.6,client,payée
2588,69848.64,1,36,66,5,27956.93,0.59,client,payée
2589,27983.51,0,88,51,24,112291.87,2.59,client,partielle
2590,72825.5,1,21,124,22,207253.32,0.49,client,payée
2591,83140.81,1,61,200,24,197362.43,6.85,client,partielle
2592,81376.06,1,43,73,21,78835.47,13.16,client,impayée
2593,57487.59,1,36,162,4,28874.77,1.07,client,payée
2594,54416.14,1,72,167,26,223035.59,1.44,client,payée
2595,18573.22,0,6,351,19,188379.61,0.87,client,payée
2596,78657.88,1,82,477,16,121398.4,1.04,client,payée
2597,30783.89,1,46,305,2,15051.06,1.87,client,payée
2598,52186.07,1,42,175,15,103595.04,1.65,client,payée
2599,32006.04,1,59,292,9,20880.19,2.43,client,payée
2600,17713.69,4,59,22,17,113567.68,3.72,client,impayée
2601,64807.98,0,38,471,26,219449.91,6.5,client,partielle
2602,10161.54,0,50,333,2,10326.7,10.79,client,impayée
2603,76121.3,1,47,227,22,147308.35,3.08,client,payée
2604,35170.75,0,6,172,29,272945.27,11.98,client,partielle
2605,5012.8,1,40,195,6,20257.64,5.69,client,partielle
2606,53557.27,0,74,189,28,118826.57,6.53,client,partielle
2607,9450.93,2,40,245,1,2882.54,3.69,client,partielle
2608,31236.11,2,26,499,8,48015.65,3.7,client,payée
2609,72162.77,1,73,137,11,95889.15,3.8,client,partielle
2610,10955.51,1,42,304,20,109634.72,3.39,client,payée
2611,84737.16,0,58,274,23,58850.53,3.07,client,payée
